"","SAMPLE_ID","CLAY","SILT","SAND","SOC","CaCO3","N","P","K","CEC","GPS_PROJ","GPS_LAT","GPS_LONG","LC1","LC2","LU1","LU2","MINERAL","COUNTRY"
"772","10885",13,21,66,15.3,23,1.3,41.9,158.4,12.5,"WGS84",43.673134,4.365972,"B82","E10","U111","8","mineral","FRANCE"
"773","10886",33,50,17,40.6,7,3.1,0,333.8,28.5,"WGS84",43.93227,3.542467,"C10","8","U400","8","mineral","FRANCE"
"774","10887",30,24,46,7.5,69,0.9,0,48.5,16.3,"WGS84",43.750095,0.496056,"B31","8","U111","8","mineral","FRANCE"
"775","10888",37,53,10,22.8,54,2.2,54.4,359.6,37,"WGS84",43.935796,0.740959,"E20","8","U112","8","mineral","FRANCE"
"776","10889",43,46,10,10.9,0,1.3,0,223.3,20.7,"WGS84",44.005144,0.704703,"B31","8","U111","8","mineral","FRANCE"
"777","10890",40,41,19,14.1,115,1.6,10.7,393.6,21,"WGS84",43.890133,0.24721,"B82","F00","U111","8","mineral","FRANCE"
"778","10891",28,41,31,13.3,8,1.3,0,103.2,15.1,"WGS84",43.984759,0.482201,"E20","8","U111","8","mineral","FRANCE"
"779","10892",44,45,10,23.5,4,2.2,30.5,232,24.5,"WGS84",44.007244,0.528656,"B41","8","U111","8","mineral","FRANCE"
"780","10893",37,42,20,17.2,67,1.6,10.2,156.2,20,"WGS84",43.991623,0.556328,"B13","8","U111","8","mineral","FRANCE"
"781","10894",29,46,26,12.1,0,1.5,0,88.4,12.3,"WGS84",43.778251,0.216214,"B11","8","U111","8","mineral","FRANCE"
"782","10895",31,56,13,8.9,52,1.3,10.3,123.8,16.9,"WGS84",43.846326,0.555231,"B31","8","U111","8","mineral","FRANCE"
"783","10896",36,49,15,12.5,4,1.5,28.3,258.3,18.2,"WGS84",43.815083,0.610411,"B31","8","U111","8","mineral","FRANCE"
"784","10897",32,37,31,26.4,1,2.3,0,85.6,15.2,"WGS84",43.853398,0.052838,"C10","8","U120","8","mineral","FRANCE"
"785","10898",13,46,41,6.4,1,0.8,15.1,58.9,5.7,"WGS84",43.868803,0.025323,"B18","8","U111","8","mineral","FRANCE"
"786","10899",9,17,74,6.9,1,0.8,44.7,264.4,3.6,"WGS84",43.867343,-0.175123,"E20","8","U112","8","mineral","FRANCE"
"787","10900",45,47,8,17.2,58,1.6,23.7,377.4,34.7,"WGS84",43.866486,0.777301,"B31","8","U111","8","mineral","FRANCE"
"788","10901",39,50,11,14.9,0,1.5,0,157.2,12.5,"WGS84",43.911071,0.870324,"B54","8","U111","8","mineral","FRANCE"
"789","10903",14,42,44,9.4,0,0.9,18.2,68.8,3.7,"WGS84",43.929543,0.089928,"E20","8","U370","8","mineral","FRANCE"
"790","10904",38,43,19,25.9,162,2.1,0,144.3,20.3,"WGS84",43.658403,0.486218,"E20","8","U111","8","mineral","FRANCE"
"791","10905",14,31,55,10,0,1.1,0,174.3,4.8,"WGS84",43.792544,-0.011509,"E20","8","U111","8","mineral","FRANCE"
"792","10908",33,52,15,18.6,327,2.1,14.8,96.6,17.9,"WGS84",43.609291,0.544218,"E20","8","U111","8","mineral","FRANCE"
"793","10909",35,50,14,14.2,9,1.7,16.1,152.1,21,"WGS84",43.749538,0.296118,"B11","8","U111","8","mineral","FRANCE"
"794","10910",31,47,22,20.6,272,1.7,0,0,17.7,"WGS84",43.653138,0.237444,"E20","8","U112","8","mineral","FRANCE"
"795","10911",31,61,8,13.3,98,1.8,32.7,215,18.6,"WGS84",43.777076,0.591621,"B11","8","U111","8","mineral","FRANCE"
"796","10912",40,45,15,14,11,1.6,33,168.5,24.2,"WGS84",43.75473,0.745256,"B11","8","U111","8","mineral","FRANCE"
"797","10913",38,47,15,14.8,55,1.8,44.4,382.1,19.3,"WGS84",43.683204,0.756744,"B31","8","U111","8","mineral","FRANCE"
"798","10914",39,45,16,8.4,137,1.2,0,162.1,19.9,"WGS84",43.674106,0.857981,"B31","8","U111","8","mineral","FRANCE"
"799","10915",15,61,24,7.5,0,1,27.3,134.8,3.8,"WGS84",43.631814,0.016386,"B16","8","U111","8","mineral","FRANCE"
"800","10916",14,69,17,9,0,1.1,16,94.4,5.3,"WGS84",43.376406,0.383416,"B16","8","U111","8","mineral","FRANCE"
"801","10917",33,37,30,10.3,4,1.5,26.5,134.1,16.4,"WGS84",43.4814,0.341094,"B16","8","U111","8","mineral","FRANCE"
"802","10918",12,59,28,12.7,0,1.2,45.6,75,2.4,"WGS84",43.632761,-0.158634,"B82","F00","U111","8","mineral","FRANCE"
"803","10919",32,60,8,15.4,0,1.9,18.5,102.8,13.7,"WGS84",43.552914,0.329178,"B16","8","U111","8","mineral","FRANCE"
"804","10920",20,65,14,7.6,0,1.2,45.6,139.4,9,"WGS84",43.439239,0.472494,"B16","8","U111","8","mineral","FRANCE"
"805","10921",14,65,21,7.7,2,0.9,20.4,86,6.9,"WGS84",43.472716,0.442076,"B16","8","U111","8","mineral","FRANCE"
"806","10922",31,47,22,8,316,1.2,0,184.3,15.9,"WGS84",43.578033,0.798471,"B31","8","U111","8","mineral","FRANCE"
"807","10923",32,52,16,21,311,2,10.6,208.5,17.7,"WGS84",43.493121,0.66271,"E20","8","U111","8","mineral","FRANCE"
"808","10924",14,59,27,9.1,0,1.3,30.2,78.6,3.6,"WGS84",43.374524,0.557606,"B16","8","U111","8","mineral","FRANCE"
"809","10925",24,52,24,12.5,460,1,13.7,117.9,12.1,"WGS84",43.569164,0.700284,"B11","8","U111","8","mineral","FRANCE"
"810","10926",30,48,22,6.3,307,1.1,0,71.2,20.4,"WGS84",43.475086,0.864541,"B13","8","U111","8","mineral","FRANCE"
"811","10927",34,41,25,12.8,2,1.6,18.6,217.3,20.2,"WGS84",43.541823,1.003353,"B11","8","U111","8","mineral","FRANCE"
"812","10929",31,46,24,8.8,107,1.6,11.8,101.4,16.2,"WGS84",43.482891,0.166601,"B16","8","U111","8","mineral","FRANCE"
"813","10930",37,44,19,27.1,0,2.6,0,72.3,16,"WGS84",43.574621,0.175946,"E20","8","U111","8","mineral","FRANCE"
"814","10931",22,51,27,11.8,1,1.5,21.8,73,7,"WGS84",43.451856,0.221618,"B16","8","U111","8","mineral","FRANCE"
"815","10932",48,46,6,10.4,0,1.6,0,153.1,17.3,"WGS84",43.476723,0.292098,"B31","8","U111","8","mineral","FRANCE"
"816","10933",42,41,17,5.9,267,0.9,0,344,15.7,"WGS84",43.488114,1.011706,"B31","8","U111","8","mineral","FRANCE"
"817","10934",41,42,17,12,120,1.5,20.1,315.1,22.2,"WGS84",43.568304,1.098828,"B13","8","U111","8","mineral","FRANCE"
"818","10935",45,44,12,11.3,121,1.5,0,218.5,26.3,"WGS84",43.655483,1.060283,"B32","8","U111","8","mineral","FRANCE"
"819","10936",38,52,10,21.7,158,2.2,28.6,230.1,24.7,"WGS84",43.810141,0.360961,"B32","8","U111","8","mineral","FRANCE"
"820","10937",14,48,38,37.1,1,2.3,11.4,68.2,10.6,"WGS84",43.68683,3.66929,"C10","8","U150","8","mineral","FRANCE"
"821","10938",31,43,26,14.5,395,1.3,0,188.8,16.1,"WGS84",43.74208,3.98647,"B82","F00","U111","8","mineral","FRANCE"
"822","10939",18,68,14,53,50,4.4,0,313.7,37.1,"WGS84",43.80372,3.8058,"D20","8","U400","8","mineral","FRANCE"
"823","10940",13,53,34,15.5,93,1,0,165.1,9.1,"WGS84",43.31555,3.2404,"B12","8","U111","8","mineral","FRANCE"
"824","10941",8,22,70,8.2,249,0.7,0,83,6.2,"WGS84",43.3007,3.01983,"B11","8","U111","8","mineral","FRANCE"
"825","10942",36,32,32,9.7,16,1.1,39.3,280.3,17.5,"WGS84",43.49682,3.24411,"B81","E10","U111","8","mineral","FRANCE"
"826","10943",23,39,38,14.6,219,1.1,35.3,425.8,14,"WGS84",43.53921,3.33832,"B82","F00","U111","8","mineral","FRANCE"
"827","10944",22,29,49,21.9,3,2,14.8,216.4,14.2,"WGS84",43.60506,2.71,"B11","8","U111","8","mineral","FRANCE"
"828","10945",14,28,59,19.8,1,1.7,0,273.9,7.3,"WGS84",43.49437,2.67487,"C10","8","U400","8","mineral","FRANCE"
"829","10946",15,37,49,28.7,1,2.5,0,52.7,7.7,"WGS84",44.19295,3.96406,"E10","8","U370","8","mineral","FRANCE"
"830","10947",15,36,49,59.1,1,4,11.6,105.4,6.8,"WGS84",43.61106,3.05701,"C30","8","U120","8","mineral","FRANCE"
"831","10948",37,32,31,69.3,142,4.5,20.7,541.4,37.1,"WGS84",43.73768,3.614,"C10","8","U400","8","mineral","FRANCE"
"832","10949",28,53,20,36.9,288,3.3,0,436.9,28,"WGS84",43.85097,3.40204,"E10","8","U111","8","mineral","FRANCE"
"833","10950",32,60,8,50,8,3.9,0,621.9,28.3,"WGS84",43.88531,3.37315,"C10","E10","U111","8","mineral","FRANCE"
"834","10951",27,52,21,75.6,92,7.1,0,163.3,35.8,"WGS84",43.87891,3.27416,"E10","8","U111","8","mineral","FRANCE"
"835","10952",14,59,26,27.6,264,2.2,45.1,520.7,18.5,"WGS84",43.39549,3.08272,"B82","F00","U111","8","mineral","FRANCE"
"836","10953",30,48,22,16.1,375,1.1,22.7,268.3,14.4,"WGS84",43.32881,2.64566,"B82","F00","U111","8","mineral","FRANCE"
"837","10954",32,58,10,11.8,392,1.1,10.5,160.2,14.9,"WGS84",43.34441,2.86628,"B82","F00","U111","8","mineral","FRANCE"
"838","10955",41,33,26,11.9,180,1.3,13.8,337,26.9,"WGS84",43.41022,3.30367,"B82","F00","U111","8","mineral","FRANCE"
"839","10956",19,53,27,14,135,1.3,26,324.2,17.4,"WGS84",43.36619,3.1851,"B82","F00","U111","8","mineral","FRANCE"
"840","10957",26,21,53,13.9,1,1.2,21.9,295.1,12.4,"WGS84",43.33996,3.33642,"B43","8","U111","8","mineral","FRANCE"
"841","10958",17,39,43,28.8,509,2,0,154.9,18.5,"WGS84",43.66734,3.94462,"D20","8","U150","8","mineral","FRANCE"
"842","10959",31,38,31,17.3,311,1.1,0,314.3,17.4,"WGS84",43.65652,3.473933,"E30","8","U400","8","mineral","FRANCE"
"843","10960",21,23,56,10.3,146,1,34,390.4,11.8,"WGS84",43.565095,3.459433,"B82","F00","U111","8","mineral","FRANCE"
"844","10961",16,40,44,25.7,506,2,19.9,311.4,17.6,"WGS84",43.424452,3.524678,"E30","8","U400","8","mineral","FRANCE"
"845","10962",30,40,30,12.4,153,1.2,11.8,426.7,23.2,"WGS84",43.403373,3.477583,"B82","F00","U111","8","mineral","FRANCE"
"846","10963",33,49,18,14,262,1.2,18.4,238.1,24.4,"WGS84",43.518962,3.588445,"E20","8","U364","8","mineral","FRANCE"
"847","10964",18,47,36,13.3,570,1.2,17.2,147.4,15.7,"WGS84",43.529608,3.760755,"B82","F00","U111","8","mineral","FRANCE"
"848","10965",29,68,3,29.2,5,2.7,63,355.2,29.2,"WGS84",47.715956,5.054422,"B11","8","U111","8","mineral","FRANCE"
"849","10967",49,49,1,21.1,6,2.4,21.6,462.9,29.1,"WGS84",48.430171,5.309313,"E20","8","U111","8","mineral","FRANCE"
"850","10968",31,58,11,34.2,41,3.3,34,327.2,31.1,"WGS84",48.478198,5.169315,"B32","8","U111","8","mineral","FRANCE"
"851","10969",25,65,10,34.3,52,3.5,23.1,145.1,28,"WGS84",47.763538,5.317084,"E20","8","U111","8","mineral","FRANCE"
"852","10970",34,63,3,20.1,4,2.1,109.9,346.5,22.5,"WGS84",47.674896,5.351818,"B32","8","U111","8","mineral","FRANCE"
"853","10971",26,65,9,26,52,2.5,40.4,555.2,25.6,"WGS84",47.638958,5.355088,"B13","8","U111","8","mineral","FRANCE"
"854","10972",36,55,10,64.7,17,6.4,37,181.4,38.2,"WGS84",47.827453,5.552033,"E20","8","U111","8","mineral","FRANCE"
"855","10973",20,52,27,16.2,1,1.9,16,124.3,8.3,"WGS84",47.855913,5.817203,"B16","8","U111","8","mineral","FRANCE"
"856","10974",17,49,35,54.1,0,2.2,0,65.3,2.9,"WGS84",47.77352,5.556716,"C10","8","U120","8","mineral","FRANCE"
"857","10975",22,42,36,44,434,3.5,38.5,212.3,27.3,"WGS84",47.879903,5.092115,"E20","8","U111","8","mineral","FRANCE"
"858","10976",29,69,3,14.5,0,1.5,20.2,150,14.1,"WGS84",48.004921,5.053826,"B32","8","U111","8","mineral","FRANCE"
"859","10977",49,49,2,39.1,0,2.7,0,115,23.1,"WGS84",47.900203,5.143753,"C10","8","U120","8","mineral","FRANCE"
"860","10980",45,37,19,16,3,1.7,48.1,185.7,27.3,"WGS84",48.378751,4.962425,"B32","8","U111","8","mineral","FRANCE"
"861","10981",35,59,6,23,13,2.4,17,188.8,32,"WGS84",47.959868,4.869729,"B13","8","U111","8","mineral","FRANCE"
"862","10982",21,76,3,26.5,35,2.9,40.9,220.3,27.7,"WGS84",48.378565,5.368241,"B11","8","U111","8","mineral","FRANCE"
"863","10983",25,67,8,30,36,3.1,17.6,172.1,29.4,"WGS84",48.324718,5.373158,"B13","8","U111","8","mineral","FRANCE"
"864","10984",30,66,3,42.6,5,4.2,19.3,490.7,27.7,"WGS84",47.853359,5.308874,"E20","8","U111","8","mineral","FRANCE"
"865","10985",49,39,12,37.4,1,3.6,0,312.3,26,"WGS84",47.886151,5.680291,"E20","8","U111","8","mineral","FRANCE"
"866","10986",12,43,45,12.1,0,0.8,0,61.6,5.4,"WGS84",47.920451,5.624339,"C20","8","U120","8","mineral","FRANCE"
"867","10987",30,57,13,27.3,1,3,23.3,151.5,19.3,"WGS84",47.955309,5.594496,"E20","8","U111","8","mineral","FRANCE"
"868","10988",48,49,3,51.4,18,5.4,22.1,222.7,37.8,"WGS84",48.13814,5.659326,"E20","8","U111","8","mineral","FRANCE"
"869","10989",17,37,46,36.8,647,1.2,0,77.4,16.6,"WGS84",48.302264,5.267183,"C10","8","U120","8","mineral","FRANCE"
"870","10992",33,58,9,26.1,23,2.4,34.4,233.3,25.4,"WGS84",48.030601,5.238809,"B13","8","U111","8","mineral","FRANCE"
"871","10993",44,52,4,41.1,2,2.6,0,148.2,31.6,"WGS84",48.121435,4.853366,"C10","8","U120","8","mineral","FRANCE"
"872","10995",43,56,1,25.7,1,2,0,137.9,25.7,"WGS84",48.178943,4.928446,"C10","8","U120","8","mineral","FRANCE"
"873","10996",40,51,9,22.4,187,2.2,20.8,342.8,27.2,"WGS84",48.305868,4.942656,"B11","8","U111","8","mineral","FRANCE"
"874","10997",56,34,9,62.6,1,4.3,0,269.6,56.3,"WGS84",47.998089,5.322391,"C10","8","U120","8","mineral","FRANCE"
"875","10998",31,65,4,23.7,2,2.3,38.3,385.6,20.9,"WGS84",48.076686,5.476514,"B13","8","U111","8","mineral","FRANCE"
"876","10999",30,51,19,30.5,15,2.9,70,404.2,27.9,"WGS84",44.313106,3.273118,"B55","8","U111","8","mineral","FRANCE"
"877","11000",21,16,63,65.1,402,3.3,56.7,324.1,20.8,"WGS84",44.360435,3.166886,"B52","8","U111","8","mineral","FRANCE"
"878","11001",31,26,42,22.8,0,2.2,0,149.3,14.9,"WGS84",44.407723,3.33738,"B55","8","U111","8","mineral","FRANCE"
"879","11002",19,69,12,19.9,2,2,40.5,354.9,11.7,"WGS84",44.386573,3.289531,"B52","8","U111","8","mineral","FRANCE"
"880","11003",18,71,11,20.4,0,1.6,38.2,120.8,8.2,"WGS84",47.809204,-1.596413,"B11","8","U111","8","mineral","FRANCE"
"881","11004",28,44,29,25.2,0,2.6,19.2,146.5,7.9,"WGS84",47.862421,-1.608553,"B13","8","U111","8","mineral","FRANCE"
"882","11005",26,60,14,19.5,0,2.3,56.9,260.5,10.5,"WGS84",47.898515,-1.26447,"B53","B11","U111","8","mineral","FRANCE"
"883","11006",18,48,34,13.4,0,1.6,57.8,230.7,6.1,"WGS84",47.96129,-1.359893,"B16","8","U111","8","mineral","FRANCE"
"884","11007",25,55,20,22,0,2.1,18.6,130.4,9.2,"WGS84",48.12962,-2.161,"B16","8","U111","8","mineral","FRANCE"
"885","11008",15,54,32,11.6,0,1.1,42.4,93.7,4.4,"WGS84",47.726908,-1.685695,"B16","8","U111","8","mineral","FRANCE"
"886","11009",15,65,20,15,0,1.8,48.8,409,8.8,"WGS84",47.81562,-1.706172,"B11","8","U111","8","mineral","FRANCE"
"887","11010",13,32,55,11.4,2,1.4,20.2,101.8,4,"WGS84",48.00788,-1.777948,"E20","8","U112","8","mineral","FRANCE"
"888","11011",18,50,32,13.1,1,1.4,25.2,157.7,5.3,"WGS84",48.486585,-1.89127,"B16","8","U111","8","mineral","FRANCE"
"889","11012",31,55,15,30,0,3.1,27.6,140,12.4,"WGS84",48.18396,-1.13778,"E20","8","U111","8","mineral","FRANCE"
"890","11013",26,61,12,39.2,6,3.6,48.9,369.4,12.9,"WGS84",47.987301,-1.800226,"E20","8","U112","8","mineral","FRANCE"
"891","11014",15,80,5,17.8,0,1.9,92,386.9,8.5,"WGS84",48.293226,-1.134815,"E20","8","U111","8","mineral","FRANCE"
"892","11015",15,80,5,16.8,0,1.8,56.4,216.6,9,"WGS84",48.338341,-1.226885,"E20","8","U111","8","mineral","FRANCE"
"893","11016",21,63,15,17.8,0,2,24.4,250.5,8.8,"WGS84",48.08378,-1.57798,"B16","8","U111","8","mineral","FRANCE"
"894","11017",18,67,15,34.3,21,2.6,44.2,517,13.2,"WGS84",48.191303,-2.094348,"E20","8","U111","8","mineral","FRANCE"
"895","11018",15,77,8,23.6,0,2.5,97.3,1653.8,11,"WGS84",48.503601,-1.209349,"E20","8","U111","8","mineral","FRANCE"
"896","11019",37,46,17,42.5,0,3.9,54,188.4,10,"WGS84",48.232051,-1.55764,"E20","8","U111","8","mineral","FRANCE"
"897","11020",14,62,24,33.8,0,2.9,31.2,275.1,8.3,"WGS84",48.428548,-1.410703,"E20","8","U111","8","mineral","FRANCE"
"898","11021",14,41,45,31.6,1,2.9,32.7,162.7,10.4,"WGS84",48.473179,-1.504079,"E20","8","U111","8","mineral","FRANCE"
"899","11022",16,78,6,15.4,1,1.5,68.4,369.8,6.3,"WGS84",48.262283,-1.947153,"E20","8","U400","8","mineral","FRANCE"
"900","11023",23,55,22,16.1,13,1.8,26.8,225.3,10,"WGS84",48.341348,-1.719794,"B13","8","U111","8","mineral","FRANCE"
"901","11024",22,29,49,23.3,0,2.4,64.3,294.1,10.3,"WGS84",48.382413,-1.320321,"B16","8","U111","8","mineral","FRANCE"
"902","11025",19,62,19,19.3,0,2.2,24.5,249,5.6,"WGS84",48.145426,-1.510889,"B16","8","U111","8","mineral","FRANCE"
"903","11026",16,61,23,18.7,0,2.2,104.8,581.9,9.5,"WGS84",48.414205,-1.546146,"B16","8","U111","8","mineral","FRANCE"
"904","11030",16,79,5,21.6,0,2.4,52.7,372.5,6.4,"WGS84",48.371106,-1.261584,"B55","8","U111","8","mineral","FRANCE"
"905","11031",11,82,7,15,1,1.5,82.4,366.7,10,"WGS84",48.306003,-1.875838,"B16","8","U111","8","mineral","FRANCE"
"906","11032",16,76,8,15.2,0,1.7,157.9,945.2,8.5,"WGS84",48.235576,-2.186946,"B11","8","U111","8","mineral","FRANCE"
"907","11033",26,37,36,18.3,1,1.9,29.7,140.6,10.7,"WGS84",48.268352,-2.057999,"E20","8","U111","8","mineral","FRANCE"
"908","11034",11,31,58,26.9,0,2.3,28,91.9,5.8,"WGS84",48.550651,-1.631839,"B16","8","U111","8","mineral","FRANCE"
"909","11035",34,65,1,79.5,0,7.7,39,124,33.8,"WGS84",48.527768,-1.512668,"E20","8","U111","8","mineral","FRANCE"
"910","11036",20,57,23,13.8,1,1.4,14.9,136.6,6.9,"WGS84",48.171743,-1.599578,"B16","8","U111","8","mineral","FRANCE"
"911","11037",17,36,47,34.9,0,2.5,108.6,60,8.3,"WGS84",48.30514,-1.547235,"E20","8","U111","8","mineral","FRANCE"
"912","11038",21,60,18,25.5,0,2.8,59.8,234,9.8,"WGS84",48.071663,-1.520761,"E20","8","U111","8","mineral","FRANCE"
"913","11039",18,62,20,25.4,2,2.5,58.4,479.6,11.8,"WGS84",48.006665,-1.614491,"B41","B15","U111","8","mineral","FRANCE"
"914","11040",19,70,11,20.5,0,2.3,127.9,683.7,9.2,"WGS84",48.216765,-1.172365,"B16","8","U111","8","mineral","FRANCE"
"915","11042",14,75,11,13.1,1,1.4,33.6,165.3,6.2,"WGS84",48.14984,-1.293571,"B11","8","U111","8","mineral","FRANCE"
"916","11043",19,74,7,25.9,0,2.1,23.8,163,6.6,"WGS84",47.981875,-2.016536,"B16","8","U111","8","mineral","FRANCE"
"917","11044",19,72,9,19.3,0,2.1,41.6,148.3,8.1,"WGS84",48.133413,-1.09938,"B11","8","U111","8","mineral","FRANCE"
"918","11045",30,50,21,19.5,0,2,30,132.5,7,"WGS84",47.87261,-2.017656,"E20","8","U111","8","mineral","FRANCE"
"919","11046",16,70,14,14.4,0,1.8,45.6,200.5,7.9,"WGS84",47.836803,-1.846515,"B16","8","U111","8","mineral","FRANCE"
"920","11048",26,63,11,20,0,2.5,36.5,54.7,7.5,"WGS84",48.032333,-1.375911,"B16","8","U111","8","mineral","FRANCE"
"921","11050",33,52,15,15.8,0,1.6,33.9,174.9,18.8,"WGS84",48.843404,6.225525,"B13","8","U111","8","mineral","FRANCE"
"922","11051",43,42,15,35.5,38,3.3,13.8,216.3,29.3,"WGS84",48.681731,6.237773,"E10","8","U361","8","mineral","FRANCE"
"923","11052",36,54,10,20.1,1,2.2,20.5,178.1,25.2,"WGS84",48.727331,6.533678,"B32","8","U111","8","mineral","FRANCE"
"924","11053",41,48,11,5.2,2,1,14.6,198.9,26.6,"WGS84",48.672605,6.510341,"B13","8","U111","8","mineral","FRANCE"
"925","11054",24,31,44,9.3,0,1.2,19.1,76.6,9.4,"WGS84",48.53063,6.57401,"G10","8","U140","8","mineral","FRANCE"
"926","11055",38,52,11,18.2,39,2,35.7,293.4,25.5,"WGS84",48.649411,6.348878,"B11","8","U111","8","mineral","FRANCE"
"927","11056",39,49,12,25,62,2.9,52.7,375.6,30.1,"WGS84",48.723058,6.397911,"B13","8","U111","8","mineral","FRANCE"
"928","11057",50,47,3,66.2,7,4.5,56.1,315.2,39.4,"WGS84",48.676074,6.075284,"C10","8","U120","8","mineral","FRANCE"
"929","11058",39,45,16,19.6,1,2.2,24.3,358.9,21.7,"WGS84",48.44054,6.55809,"E20","8","U111","8","mineral","FRANCE"
"930","11059",14,67,20,11.4,3,1.2,180.1,311.7,12.2,"WGS84",47.2249,1.49523,"B82","E20","U111","8","mineral","FRANCE"
"931","11060",14,62,24,6.7,1,0.8,0,61.5,6.1,"WGS84",47.16366,1.63801,"B13","8","U111","8","mineral","FRANCE"
"932","11061",15,21,64,9.5,0,1.1,14.6,110.4,6.7,"WGS84",47.24321,1.73156,"B31","8","U111","8","mineral","FRANCE"
"933","11062",42,46,12,22.3,102,2.3,77.1,799.3,25,"WGS84",47.01083,1.76838,"B31","8","U111","8","mineral","FRANCE"
"934","11063",35,56,10,20.9,183,2.5,27.1,491.8,25.2,"WGS84",47.0246,1.9516,"B11","8","U111","8","mineral","FRANCE"
"935","11064",40,55,5,14.5,21,1.7,21.7,500.5,17.2,"WGS84",47.06429,1.99832,"B11","8","U111","8","mineral","FRANCE"
"936","11065",34,50,17,21.6,7,2.4,30.5,288.6,28.4,"X",88.888888,88.888888,"B32","8","U111","8","mineral","FRANCE"
"937","11066",34,32,35,16.4,415,1.8,17.6,249.6,21.7,"WGS84",49.13915,5.92836,"B16","8","U111","8","mineral","FRANCE"
"938","11067",29,47,25,11.1,449,2,10.4,188.1,21.2,"WGS84",49.226994,5.865973,"B11","8","U111","8","mineral","FRANCE"
"939","11068",32,32,36,19.4,200,2.3,82.6,434,33,"WGS84",48.528513,5.978193,"B13","8","U111","8","mineral","FRANCE"
"940","11069",37,31,32,24.9,388,3,42.7,284.5,30.2,"WGS84",48.85174,5.951938,"B13","8","U111","8","mineral","FRANCE"
"941","11070",37,59,4,36.9,4,2.8,0,220.1,26.4,"WGS84",48.882891,5.812756,"C30","8","U120","8","mineral","FRANCE"
"942","11072",33,57,10,16.4,0,1.9,11.5,129,13.3,"WGS84",48.406654,6.096246,"B16","8","U111","8","mineral","FRANCE"
"943","11073",43,53,5,45.4,2,4.4,19,343.7,35.4,"WGS84",48.425583,6.121658,"E20","8","U111","8","mineral","FRANCE"
"944","11074",NA,NA,NA,228.2,1,18.8,19.6,152,92.1,"WGS84",45.244118,5.456946,"E20","8","U111","8","organic","FRANCE"
"945","11075",13,22,66,22,1,2.1,24.3,430.5,7.2,"WGS84",45.557531,5.610628,"E20","8","U111","8","mineral","FRANCE"
"946","11076",19,53,28,55.7,319,5.4,42.4,123.1,28.7,"WGS84",45.429423,5.569601,"E20","8","U111","8","mineral","FRANCE"
"947","11077",44,47,9,144.2,140,13.2,33.3,76.1,78.9,"WGS84",45.479058,5.463184,"E20","8","U111","8","organic","FRANCE"
"948","11078",20,38,42,29.1,0,2.3,10,71.1,5.2,"WGS84",45.496106,5.436291,"C10","8","U111","8","mineral","FRANCE"
"949","11079",17,42,41,26.4,2,2.6,37.8,146,11.8,"WGS84",45.419598,5.340264,"B52","8","U111","8","mineral","FRANCE"
"950","11080",20,43,37,27.7,1,3.3,15.3,56.3,8.6,"WGS84",45.45272,5.69551,"E20","8","U111","8","mineral","FRANCE"
"951","11081",19,37,43,34,0,2.6,44,131.5,6.3,"WGS84",45.458386,5.004298,"E20","8","U111","8","mineral","FRANCE"
"952","11082",16,52,32,21.8,0,1.6,0,41.9,5.8,"WGS84",45.455926,4.953353,"C10","8","U120","8","mineral","FRANCE"
"953","11083",19,62,20,23.5,2,2.2,23.2,62.2,17.3,"WGS84",45.326411,4.888585,"B71","E10","U111","8","mineral","FRANCE"
"954","11084",15,56,29,12.8,160,1.2,23.9,88.7,15.2,"WGS84",45.467734,4.824143,"B32","8","U111","8","mineral","FRANCE"
"955","11085",41,38,21,55,37,4.5,14.8,575.6,28.7,"WGS84",45.114938,5.391279,"C30","E10","U111","8","mineral","FRANCE"
"956","11086",49,43,8,60.4,173,3.2,0,205.6,30.3,"WGS84",44.820081,5.668076,"C30","8","U400","8","mineral","FRANCE"
"957","11088",17,31,52,100.2,75,3.9,31.8,159.3,17.2,"WGS84",45.077039,5.775559,"E10","8","U400","8","mineral","FRANCE"
"958","11089",9,15,76,14,81,1.3,10.2,99.6,12.6,"WGS84",45.145338,5.261551,"B75","E10","U111","8","mineral","FRANCE"
"959","11090",15,61,24,11.3,1,1.3,52.7,276.3,5.4,"WGS84",45.381346,5.292308,"B83","8","U111","8","mineral","FRANCE"
"960","11091",16,66,18,10.5,6,1.2,69.9,256.9,9.9,"WGS84",45.34815,4.96405,"B16","8","U111","8","mineral","FRANCE"
"961","11092",15,70,15,9.1,0,1,21.2,81,5.9,"WGS84",45.37093,5.06334,"B11","8","U111","8","mineral","FRANCE"
"962","11093",34,42,24,49.2,125,5.2,33.6,132.1,34.4,"WGS84",45.40083,5.75074,"E10","8","U111","8","mineral","FRANCE"
"963","11094",23,32,44,30.8,1,3.2,26.5,82.8,15.6,"WGS84",45.37865,5.650326,"E20","8","U111","8","mineral","FRANCE"
"964","11095",19,56,24,30.2,0,2.2,18.7,148.6,8.6,"WGS84",45.518376,5.126858,"C10","8","U120","8","mineral","FRANCE"
"965","11096",12,32,56,15.7,2,1.6,67.1,175.1,6.2,"WGS84",45.440906,5.415191,"B16","8","U111","8","mineral","FRANCE"
"966","11097",14,40,46,23.2,15,2.1,22,80.6,10.8,"WGS84",45.624135,5.476914,"E20","8","U111","8","mineral","FRANCE"
"967","11098",10,65,25,113.9,483,7.6,11.3,46.6,56.6,"WGS84",45.638669,5.398721,"C10","8","U400","8","organic","FRANCE"
